Location Type|Parent Path|Location Name|Full Name|Description|Effective Date|Expiration Date|Address|Cost Center|Direct Work Percent|Indirect Work Percent|Timezone|Transferable|External ID
Job|UCSDH/Medical Center/Pharmacy/4200836/836|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Pharmacy/4200836/836|PHARM|PHARM|Pharmacy|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Pharmacy/4200836/836|TECH|TECH|Technician|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|ANM|ANM|Assistant Nurse Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|APP|APP|Advanced Practice Professional|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|DIET|DIET|Dietitian|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|RN|RN|Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Psychiatry/4200221/221|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/PT-OT/4200224/224|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/PT-OT/4200224/224|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/PT-OT/4200224/224|OT|OT|Occupational Therapy|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/PT-OT/4200224/224|PT|PT|Physical Therapy|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/PT-OT/4200224/224|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Revenue Cycle/4200962/962|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Revenue Cycle/4200962/962|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Risk Management/4200950/950|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Risk Management/4200950/950|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200360/360|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200360/360|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200360/360|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200361/361|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200361/361|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200482/482|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200482/482|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|ADMIN MGR|ADMIN MGR|Admin and Ambulatory Admin Managers|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Security/4200843/843|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Strategic/4200880/880|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Strategic/4200880/880|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Strategic/4200881/881|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Strategic/4200881/881|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Strategic/4200899/899|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200173/173|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200173/173|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200173/173|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200173/173|TECH|TECH|Technician|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200496/496|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200496/496|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200496/496|TECH|TECH|Technician|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200846/846|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200847/847|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200847/847|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200847/847|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200870/870|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200870/870|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200870/870|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200870/870|STDNT|STDNT|Student|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200870/870|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200871/871|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200871/871|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200871/871|TECH|TECH|Technician|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200913/913|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Supply Chain/4200913/913|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|APP|APP|Advanced Practice Professional|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|DIET|DIET|Dietitian|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|LVN|LVN|Licensed Vocational Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|PHARM|PHARM|Pharmacy|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|RN|RN|Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200698/698|SW|SW|Social Worker|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200743/743|LAB TECH|LAB TECH|Lab Technicians|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200743/743|RN|RN|Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200743/743|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200743/743|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|APP|APP|Advanced Practice Professional|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|DIET|DIET|Dietitian|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|LVN|LVN|Licensed Vocational Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|MGR|MGR|Manager|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|PHARM|PHARM|Pharmacy|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|RN|RN|Nurse|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|STAFF|STAFF|Staff|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|SUPV|SUPV|Supervisor|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200745/745|SW|SW|Social Worker|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200749/749|APP|APP|Advanced Practice Professional|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200749/749|ASST|ASST|Assistant|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200749/749|DIET|DIET|Dietitian|1900-01-01|3000-01-01|||||||
Job|UCSDH/Medical Center/Transplant/4200749/749|HA|HA|Hospital Assistant|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Operations Support|4200952|4200952|Cardiology Informatics|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200214|4200214|CVC Pulm Adminstration|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200215|4200215|LJ Pulmonary|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200220|4200220|LJ Respiratory Therapy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200446|4200446|EC Respiratory Therapy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200661|4200661|HC Interventional Pulmonology|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200674|4200674|HC Pulmonary Function Lab|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200678|4200678|HC Pulm Rehab|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200771|4200771|HC Respiratory Care|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/CVC - Pulmonology|4200772|4200772|Cystic Fibrosis Program|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/DB - Clinical Administration|4200965|4200965|Clin Doc Improvement|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Directors Office|4200335|4200335|HEAR Program|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Directors Office|4200910|4200910|CEO|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Directors Office|4200991|4200991|Office of Diversity|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Acute Rehab|4200686|4200686|HC MON Pain|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Clinic|4200475|4200475|EC Telemedicine|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Perioperative|4200430|4200430|EC Surgery|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Perioperative|4200431|4200431|EC Recovery Room|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Perioperative|4200432|4200432|EC Other Surgery Services|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Perioperative|4200433|4200433|EC Anesthesia|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Perioperative|4200481|4200481|EC Sterile Processing|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Pharmacy|4200457|4200457|EC Pharmacy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Procedural|4200435|4200435|EC Cardiac Catherization|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Procedural|4200436|4200436|EC Cardiology|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Procedural|4200439|4200439|EC Endoscopy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC PT-OT|4200440|4200440|EC Physical Therapy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC PT-OT|4200441|4200441|EC Speech Pathology|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC PT-OT|4200442|4200442|EC Occupational Therapy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC PT-OT|4200443|4200443|EC Recreational Therapy|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200420|4200420|EC Radiology Diagnostic|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200421|4200421|EC Other Radiology Diagnostic|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200422|4200422|EC Nuclear Medicine|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200423|4200423|EC MRI|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200424|4200424|EC Ultrasound|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EC Radiology|4200425|4200425|EC CT Scan|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/ED|4200145|4200145|LJ IP Emergency Department|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/ED|4200230|4200230|LJ Emerg Svcs-Urg Care|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/ED|4200460|4200460|EC Emergency Services|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/ED|4200641|4200641|HC IP Emergency Dept|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/ED|4200665|4200665|HC Emergency Medical Service|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EHS|4200840|4200840|Environ Health Safety|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EHS|4200946|4200946|Workers Comp Injury Pre|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Operations Support|4200395|4200395|Orthopedics Dept Admin|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Operations Support|4200396|4200396|Urology Admin|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Operations Support|4200833|4200833|Burn Admin|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Operations Support|4200876|4200876|HC Trauma Admin|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200314|4200314|LJ KOP Ortho and Sports Med|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200315|4200315|LJ KOP Urology|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200327|4200327|KOP Vascular|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200605|4200605|HC MOP Colorectal  MIS Surgery|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200654|4200654|Head Neck Surgery OP Ctr|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200660|4200660|HC Audiology Clinic|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200670|4200670|HC Orthopedics OP Center|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200671|4200671|HC Surgery OP Center|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200696|4200696|HC Vascular|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200706|4200706|GU Clinic|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200777|4200777|HC Burn Treatment Clinic|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/EJ - Outpatient Clinics|4200780|4200780|HC Ortho Tech Svcs|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Emergency Management|4200492|4200492|EC Operators|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Emergency Management|4200866|4200866|Emergency Management|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Emergency Management|4200903|4200903|Med Center Operators|1900-01-01|3000-01-01|||||||
Financial Unit|UCSDH/Medical Center/Enterprise Support|4200997|4200997|Sustainability and Energy|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200451|451|451|EC Pathology|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200453|453|453|EC PHLEBOTOMY|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200720|720|720|Lab Admin|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200721|721|721|CALM Lab|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200722|722|722|Microbiology|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200723|723|723|Path Lab|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200724|724|724|HC IP Phlebotomy|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200725|725|725|POINT OF CARE|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200730|730|730|HC Blood Bank|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200731|731|731|Immunogenetics Transplant|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200732|732|732|HC Rapid Response Lab|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200734|734|734|HC OP Phlebotomy|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200737|737|737|Lab Info Sys Implementation|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Lab/4200791|791|791|HC Send Out Lab|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Operations Support/4200239|239|239|SCVC CLINIC ADMIN|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Operations Support/4200682|682|682|ACHD (ADULT CONGENITAL HEART DISEASE) |1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Operations Support/4200786|786|786|Cardiology Admin|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Outpatient Clinics/4200241|241|241|LJ SCVC Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Outpatient Clinics/4200321|321|321|LJ CARDIAC REHAB|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/LM - Outpatient Clinics/4200685|685|685|HC Cardiology Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Marketing/4200884|884|884|Health Communications|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Marketing/4200908|908|908|Marketing Admin|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Marketing/4200974|974|974|Marketing Web|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Marketing/4200978|978|978|Marketing Advertising|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Marketing/4200979|979|979|Marketing|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Medicine - Nephrology/4200781|781|781|HC Hemodialysis|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Medicine - Nephrology/4200790|790|790|HC Acute Dialysis|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Medicine - Nephrology/4200793|793|793|Pheresis|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Medicine - Procedural/4200160|160|160|LJ Special Procedures|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Medicine - Procedural/4200788|788|788|HC Gastroenterology Suite|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Outpatient Clinics/4200194|194|194|CANCER CTR CLINIC|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Outpatient Clinics/4200281|281|281|Encinitas Cancer Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Outpatient Clinics/4200310|310|310|LJ KOP Breast Cancer Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Outpatient Clinics/4200316|316|316|LJ KOP CANCER CLINIC|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Outpatient Clinics/4200656|656|656|HC Cancer Center Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MJ - Sanford Center/4200312|312|312|LJ KOP Sanford Center|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/MZ - Operations Support/4200499|499|499|EC Administration|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Neurology/4200610|610|610|HC MOP NEUROSURGERY CLINIC|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Neurology/4200687|687|687|HC Neurology Clinic|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Neurology/4200740|740|740|EEG|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Neurology/4200744|744|744|IONM Eff. 7-1-20 (Prev Pancreas Transplant)|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Neurology/4200746|746|746|EMG Program|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Psychiatry/4200415|415|415|EC Psych Acute Adult|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Psychiatry/4200620|620|620|HC NBMU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Women and Infants/4200611|611|611|LJ JMC 10 Postpartum|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Women and Infants/4200638|638|638|LJ JMC 8 NICU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Women and Infants/4200705|705|705|HC LDRP|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Women and Infants/4200710|710|710|LJ JMC 9 Labor and Delivery|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing - Women and Infants/4200767|767|767|LJ JMC Neonatal Resp Ther|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200110|110|110|LJ JMC 3GH ICU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200130|130|130|LJ Thornton 3E|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200135|135|135|LJ THORNTON 2W|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200137|137|137|LJ THORNTON 2E IMU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200141|141|141|LJ Critical Care Support Svcs|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200149|149|149|LJ Thornton 3W|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200156|156|156|LJ JMC 6 PCU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200236|236|236|LJ SCVC 3A CVICU|1900-01-01|3000-01-01|||||||
Fund Group|UCSDH/Medical Center/Nursing/4200237|237|237|LJ SCVC 3B PCU|1900-01-01|3000-01-01|||||||
